"name","location","price","price_for","room_type","beds","rating","rating_title","number_of_ratings","url"
"Marriott Riyadh Diplomatic Quarter","Diplomatic Quarter, Riyadh Show on map","SAR 1,150","1 night, 1 adult","Deluxe Room, Guest room, 1 King","1 extra-large double bed","8.4","Very good","284 reviews","https://www.booking.com/hotel/sa/marriott-riyadh-diplomatic-quarter.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaKQCiAEBmAEJuAEHyAEM2AED6AEBiAIBqAIDuALCxJ31BcACAQ&sid=04474c461bcd2e5466933e7c5f6ec635&all_sr_blocks=456994701_246436060_2_42_0&checkin=2021-10-16&checkout=2021-10-17&dest_id=186&dest_type=country&group_adults=1&group_children=0&hapos=131&highlighted_blocks=456994701_246436060_2_42_0&hpos=6&no_rooms=1&req_adults=1&req_children=0&room1=A&sr_order=popularity&sr_pri_blocks=456994701_246436060_2_42_0__115000&srepoch=1634410254&srpvid=29068487752c003f&ucfs=1&sig=v1p1F0zwub&from=searchresults
;highlight_room=#hotelTmpl"
"Mövenpick Hotel Jeddah","Jeddah Show on map","SAR 333","1 night, 1 adult","Classic King Room","1 extra-large double bed","7.8","Good","3,848 reviews","https://www.booking.com/hotel/sa/moevenpick-jeddah.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaKQCiAEBmAEJuAEHyAEM2AED6AEBiAIBqAIDuALCxJ31BcACAQ&sid=04474c461bcd2e5466933e7c5f6ec635&all_sr_blocks=18972626_244693765_2_42_0&checkin=2021-10-16&checkout=2021-10-17&dest_id=186&dest_type=country&group_adults=1&group_children=0&hapos=132&highlighted_blocks=18972626_244693765_2_42_0&hpos=7&no_rooms=1&req_adults=1&req_children=0&room1=A&sr_order=popularity&sr_pri_blocks=18972626_244693765_2_42_0__33300&srepoch=1634410254&srpvid=29068487752c003f&ucfs=1&sig=v1NBMCDCCQ&from=searchresults
;highlight_room=#hotelTmpl"
"Al Waha Palace Hotel","Al Olaya, Riyadh Show on map","SAR 413","1 night, 1 adult","Deluxe King Room","Multiple bed types","7.9","Good","1,995 reviews","https://www.booking.com/hotel/sa/al-waha-palace.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaKQCiAEBmAEJuAEHyAEM2AED6AEBiAIBqAIDuALCxJ31BcACAQ&sid=04474c461bcd2e5466933e7c5f6ec635&all_sr_blocks=18809004_89197828_0_42_0&checkin=2021-10-16&checkout=2021-10-17&dest_id=186&dest_type=country&group_adults=1&group_children=0&hapos=133&highlighted_blocks=18809004_89197828_0_42_0&hpos=8&no_rooms=1&req_adults=1&req_children=0&room1=A&sr_order=popularity&sr_pri_blocks=18809004_89197828_0_42_0__41280&srepoch=1634410254&srpvid=29068487752c003f&ucfs=1&sig=v1LEE7JNLd&from=searchresults
;highlight_room=#hotelTmpl"
"Radisson Blu Hotel Riyadh Qurtuba","Riyadh Show on map","SAR 650","1 night, 1 adult","Standard Room","Multiple bed types","7.9","Good","413 reviews","https://www.booking.com/hotel/sa/radisson-blu-riyadh-qurtuba.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaKQCiAEBmAEJuAEHyAEM2AED6AEBiAIBqAIDuALCxJ31BcACAQ&sid=04474c461bcd2e5466933e7c5f6ec635&all_sr_blocks=719762904_308604126_2_2_0&checkin=2021-10-16&checkout=2021-10-17&dest_id=186&dest_type=country&group_adults=1&group_children=0&hapos=134&highlighted_blocks=719762904_308604126_2_2_0&hpos=9&no_rooms=1&req_adults=1&req_children=0&room1=A&sr_order=popularity&sr_pri_blocks=719762904_308604126_2_2_0__65000&srepoch=1634410254&srpvid=29068487752c003f&ucfs=1&sig=v1Drtebe5u&from=searchresults
;highlight_room=#hotelTmpl"
"Millennium Makkah Al Naseem","Makkah Show on map","SAR 143","1 night, 1 adult","Standard King Room","1 extra-large double bed","8.2","Very good","5,424 reviews","https://www.booking.com/hotel/sa/millennium-makkah-al-naseem.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaKQCiAEBmAEJuAEHyAEM2AED6AEBiAIBqAIDuALCxJ31BcACAQ&sid=04474c461bcd2e5466933e7c5f6ec635&all_sr_blocks=477735501_325637313_0_2_0&checkin=2021-10-16&checkout=2021-10-17&dest_id=186&dest_type=country&group_adults=1&group_children=0&hapos=135&highlighted_blocks=477735501_325637313_0_2_0&hpos=10&no_rooms=1&req_adults=1&req_children=0&room1=A&sr_order=popularity&sr_pri_blocks=477735501_325637313_0_2_0__14250&srepoch=1634410254&srpvid=29068487752c003f&ucfs=1&sig=v1ByjnkKLh&from=searchresults
;highlight_room=#hotelTmpl"
"Swiss Spirit Hotel & Suites Taif","Taif Show on map","SAR 179","1 night, 1 adult","Large Double Room","1 extra-large double bed","7.3","Good","776 reviews","https://www.booking.com/hotel/sa/swiss-spirit-hotel-suites-taif.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaKQCiAEBmAEJuAEHyAEM2AED6AEBiAIBqAIDuALCxJ31BcACAQ&sid=04474c461bcd2e5466933e7c5f6ec635&all_sr_blocks=279902909_224290246_1_2_0&checkin=2021-10-16&checkout=2021-10-17&dest_id=186&dest_type=country&group_adults=1&group_children=0&hapos=136&highlighted_blocks=279902909_224290246_1_2_0&hpos=11&no_rooms=1&req_adults=1&req_children=0&room1=A&sr_order=popularity&sr_pri_blocks=279902909_224290246_1_2_0__17910&srepoch=1634410254&srpvid=29068487752c003f&ucfs=1&sig=v1MzaaU3U4&from=searchresults
;highlight_room=#hotelTmpl"
"Grand Plaza Gulf Hotel - Riyadh","Riyadh Show on map","SAR 800","1 night, 1 adult","Executive Suite","1 extra-large double bed","8.0","Very good","3,024 reviews","https://www.booking.com/hotel/sa/grand-plaza-gulf.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaKQCiAEBmAEJuAEHyAEM2AED6AEBiAIBqAIDuALCxJ31BcACAQ&sid=04474c461bcd2e5466933e7c5f6ec635&all_sr_blocks=164332003_248710632_0_42_0&checkin=2021-10-16&checkout=2021-10-17&dest_id=186&dest_type=country&group_adults=1&group_children=0&hapos=137&highlighted_blocks=164332003_248710632_0_42_0&hpos=12&no_rooms=1&req_adults=1&req_children=0&room1=A&sr_order=popularity&sr_pri_blocks=164332003_248710632_0_42_0__80000&srepoch=1634410254&srpvid=29068487752c003f&ucfs=1&sig=v1gxuOVol8&from=searchresults
;highlight_room=#hotelTmpl"
"Broad ApartHotel","Taif Show on map","SAR 759","1 night, 1 adult","VIP Suite","1 extra-large double bed","8.6","Fabulous","781 reviews","https://www.booking.com/hotel/sa/brwd-llwhdt-lskny.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaKQCiAEBmAEJuAEHyAEM2AED6AEBiAIBqAIDuALCxJ31BcACAQ&sid=04474c461bcd2e5466933e7c5f6ec635&all_sr_blocks=310531911_269978777_2_2_0&checkin=2021-10-16&checkout=2021-10-17&dest_id=186&dest_type=country&group_adults=1&group_children=0&hapos=138&highlighted_blocks=310531911_269978777_2_2_0&hpos=13&no_rooms=1&req_adults=1&req_children=0&room1=A&sr_order=popularity&sr_pri_blocks=310531911_269978777_2_2_0__75905&srepoch=1634410254&srpvid=29068487752c003f&ucfs=1&sig=v1_d-celey&from=searchresults
;highlight_room=#hotelTmpl"
"Golden Tulip Riyadh","Riyadh Show on map","SAR 450","1 night, 1 adult","Classic Rooms King","1 extra-large double bed","9.3","Superb","146 reviews","https://www.booking.com/hotel/sa/golden-tulip-riyadh.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaKQCiAEBmAEJuAEHyAEM2AED6AEBiAIBqAIDuALCxJ31BcACAQ&sid=04474c461bcd2e5466933e7c5f6ec635&all_sr_blocks=700117407_327292332_1_2_0&checkin=2021-10-16&checkout=2021-10-17&dest_id=186&dest_type=country&group_adults=1&group_children=0&hapos=139&highlighted_blocks=700117407_327292332_1_2_0&hpos=14&no_rooms=1&req_adults=1&req_children=0&room1=A&sr_order=popularity&sr_pri_blocks=700117407_327292332_1_2_0__45000&srepoch=1634410254&srpvid=29068487752c003f&ucfs=1&sig=v1orEbAT2Q&from=searchresults
;highlight_room=#hotelTmpl"
"Sanam Hotel Suites - Riyadh","Al Olaya, Riyadh Show on map","SAR 299","1 night, 1 adult","Junior Suite","1 double bed","7.4","Good","2,315 reviews","https://www.booking.com/hotel/sa/sanam-suites-riyadh.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaKQCiAEBmAEJuAEHyAEM2AED6AEBiAIBqAIDuALCxJ31BcACAQ&sid=04474c461bcd2e5466933e7c5f6ec635&all_sr_blocks=53576003_87879307_0_2_0&checkin=2021-10-16&checkout=2021-10-17&dest_id=186&dest_type=country&group_adults=1&group_children=0&hapos=140&highlighted_blocks=53576003_87879307_0_2_0&hpos=15&no_rooms=1&req_adults=1&req_children=0&room1=A&sr_order=popularity&sr_pri_blocks=53576003_87879307_0_2_0__29900&srepoch=1634410254&srpvid=29068487752c003f&ucfs=1&sig=v1tvX2Kh6G&from=searchresults
;highlight_room=#hotelTmpl"
"القصر المميز خميس مشيط","Khamis Mushayt Show on map","SAR 134","1 night, 1 adult","Deluxe Double Studio","1 extra-large double bed","7.9","Good","281 reviews","https://www.booking.com/hotel/sa/lqsr-lmmyz-lljnhh-lfndqyh.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaKQCiAEBmAEJuAEHyAEM2AED6AEBiAIBqAIDuALCxJ31BcACAQ&sid=04474c461bcd2e5466933e7c5f6ec635&all_sr_blocks=376196501_120337730_2_0_0&checkin=2021-10-16&checkout=2021-10-17&dest_id=186&dest_type=country&group_adults=1&group_children=0&hapos=141&highlighted_blocks=376196501_120337730_2_0_0&hpos=16&no_rooms=1&req_adults=1&req_children=0&room1=A&sr_order=popularity&sr_pri_blocks=376196501_120337730_2_0_0__13410&srepoch=1634410254&srpvid=29068487752c003f&ucfs=1&sig=v1CZmKysOW&from=searchresults
;highlight_room=#hotelTmpl"
"The Ritz-Carlton Jeddah","Al Hamra, Jeddah Show on map","SAR 1,575","1 night, 1 adult","Deluxe Room, 2 Twin/Single Bed(s), City View","2 single beds","9.0","Superb","1,340 reviews","https://www.booking.com/hotel/sa/the-ritz-carlton-jeddah.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaKQCiAEBmAEJuAEHyAEM2AED6AEBiAIBqAIDuALCxJ31BcACAQ&sid=04474c461bcd2e5466933e7c5f6ec635&all_sr_blocks=214371630_246434360_2_2_0&checkin=2021-10-16&checkout=2021-10-17&dest_id=186&dest_type=country&group_adults=1&group_children=0&hapos=142&highlighted_blocks=214371630_246434360_2_2_0&hpos=17&no_rooms=1&req_adults=1&req_children=0&room1=A&sr_order=popularity&sr_pri_blocks=214371630_246434360_2_2_0__157500&srepoch=1634410254&srpvid=29068487752c003f&ucfs=1&sig=v1gZsrsLaA&from=searchresults
;highlight_room=#hotelTmpl"
"Al Mutlaq Hotel Riyadh","Al Sulimania, Riyadh Show on map","SAR 270","1 night, 1 adult","Single Room","1 single bed","7.8","Good","551 reviews","https://www.booking.com/hotel/sa/al-mutlaq-riyadh.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaKQCiAEBmAEJuAEHyAEM2AED6AEBiAIBqAIDuALCxJ31BcACAQ&sid=04474c461bcd2e5466933e7c5f6ec635&all_sr_blocks=29709103_116311488_0_42_0&checkin=2021-10-16&checkout=2021-10-17&dest_id=186&dest_type=country&group_adults=1&group_children=0&hapos=143&highlighted_blocks=29709103_116311488_0_42_0&hpos=18&no_rooms=1&req_adults=1&req_children=0&room1=A&sr_order=popularity&sr_pri_blocks=29709103_116311488_0_42_0__27000&srepoch=1634410254&srpvid=29068487752c003f&ucfs=1&sig=v1SAa8Icv4&from=searchresults
;highlight_room=#hotelTmpl"
"Staytion First - Al Zahra","Jeddah Show on map","SAR 200","1 night, 1 adult","Studio Apartment","1 large double bed","8.8","Fabulous","972 reviews","https://www.booking.com/hotel/sa/staytion-first-al-zahra.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaKQCiAEBmAEJuAEHyAEM2AED6AEBiAIBqAIDuALCxJ31BcACAQ&sid=04474c461bcd2e5466933e7c5f6ec635&all_sr_blocks=615208901_270837477_2_0_0&checkin=2021-10-16&checkout=2021-10-17&dest_id=186&dest_type=country&group_adults=1&group_children=0&hapos=144&highlighted_blocks=615208901_270837477_2_0_0&hpos=19&no_rooms=1&req_adults=1&req_children=0&room1=A&sr_order=popularity&sr_pri_blocks=615208901_270837477_2_0_0__20000&srepoch=1634410254&srpvid=29068487752c003f&ucfs=1&sig=v1PtlpRzdu&from=searchresults
;highlight_room=#hotelTmpl"
"InterContinental Al Jubail Resort","Al Jubail Show on map","SAR 899","1 night, 1 adult","Standard Double or Twin Room","Multiple bed types","8.2","Very good","1,968 reviews","https://www.booking.com/hotel/sa/intercontinental-al-jubail-ksa.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaKQCiAEBmAEJuAEHyAEM2AED6AEBiAIBqAIDuALCxJ31BcACAQ&sid=04474c461bcd2e5466933e7c5f6ec635&all_sr_blocks=7672317_86576847_1_42_0&checkin=2021-10-16&checkout=2021-10-17&dest_id=186&dest_type=country&group_adults=1&group_children=0&hapos=145&highlighted_blocks=7672317_86576847_1_42_0&hpos=20&no_rooms=1&req_adults=1&req_children=0&room1=A&sr_order=popularity&sr_pri_blocks=7672317_86576847_1_42_0__89900&srepoch=1634410254&srpvid=29068487752c003f&ucfs=1&sig=v1z7QALXRX&from=searchresults
;highlight_room=#hotelTmpl"
"Riyadh Airport Marriott Hotel","Riyadh Show on map","SAR 1,200","1 night, 1 adult","Deluxe Guest Room with Two Double Beds and Courtyard View","1 double bed","8.0","Very good","1,723 reviews","https://www.booking.com/hotel/sa/marriott-airport-riyadh.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaKQCiAEBmAEJuAEHyAEM2AED6AEBiAIBqAIDuALCxJ31BcACAQ&sid=04474c461bcd2e5466933e7c5f6ec635&all_sr_blocks=24650311_246424546_2_42_0&checkin=2021-10-16&checkout=2021-10-17&dest_id=186&dest_type=country&group_adults=1&group_children=0&hapos=146&highlighted_blocks=24650311_246424546_2_42_0&hpos=21&no_rooms=1&req_adults=1&req_children=0&room1=A&sr_order=popularity&sr_pri_blocks=24650311_246424546_2_42_0__120000&srepoch=1634410254&srpvid=29068487752c003f&ucfs=1&sig=v1FwzQDnd_&from=searchresults
;highlight_room=#hotelTmpl"
"شاطئ الحياة للأجنحة الفندقية","Hera Street, Jeddah Show on map","SAR 242","1 night, 1 adult","Studio","1 extra-large double bed","8.1","Very good","380 reviews","https://www.booking.com/hotel/sa/lhy-ll-jnh-lfndqy.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaKQCiAEBmAEJuAEHyAEM2AED6AEBiAIBqAIDuALCxJ31BcACAQ&sid=04474c461bcd2e5466933e7c5f6ec635&all_sr_blocks=723571701_309934003_2_0_0&checkin=2021-10-16&checkout=2021-10-17&dest_id=186&dest_type=country&group_adults=1&group_children=0&hapos=147&highlighted_blocks=723571701_309934003_2_0_0&hpos=22&no_rooms=1&req_adults=1&req_children=0&room1=A&sr_order=popularity&sr_pri_blocks=723571701_309934003_2_0_0__24200&srepoch=1634410254&srpvid=29068487752c003f&ucfs=1&sig=v1QstIq1sk&from=searchresults
;highlight_room=#hotelTmpl"
"فندق زوايا الماسية","Al Madinah Show on map","SAR 179","1 night, 1 adult","Studio","1 extra-large double bed","8.7","Fabulous","209 reviews","https://www.booking.com/hotel/sa/zwb-lmsy.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaKQCiAEBmAEJuAEHyAEM2AED6AEBiAIBqAIDuALCxJ31BcACAQ&sid=04474c461bcd2e5466933e7c5f6ec635&all_sr_blocks=698949106_289901828_0_0_0&checkin=2021-10-16&checkout=2021-10-17&dest_id=186&dest_type=country&group_adults=1&group_children=0&hapos=148&highlighted_blocks=698949106_289901828_0_0_0&hpos=23&no_rooms=1&req_adults=1&req_children=0&room1=A&sr_order=popularity&sr_pri_blocks=698949106_289901828_0_0_0__17910&srepoch=1634410254&srpvid=29068487752c003f&ucfs=1&sig=v1joPsqGI0&from=searchresults
;highlight_room=#hotelTmpl"
"فندق فرج المدينه FARAJ ALMADINA HOTEL","Al Madinah Show on map","SAR 187","1 night, 1 adult","Budget Double Room","1 double bed","9.0","Superb","134 reviews","https://www.booking.com/hotel/sa/fndq-frj-lmdynh-faraj-almadina.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaKQCiAEBmAEJuAEHyAEM2AED6AEBiAIBqAIDuALCxJ31BcACAQ&sid=04474c461bcd2e5466933e7c5f6ec635&all_sr_blocks=738539401_328386517_2_2_0&checkin=2021-10-16&checkout=2021-10-17&dest_id=186&dest_type=country&group_adults=1&group_children=0&hapos=149&highlighted_blocks=738539401_328386517_2_2_0&hpos=24&no_rooms=1&req_adults=1&req_children=0&room1=A&sr_order=popularity&sr_pri_blocks=738539401_328386517_2_2_0__18700&srepoch=1634410254&srpvid=29068487752c003f&ucfs=1&sig=v1AOknhpjm&from=searchresults
;highlight_room=#hotelTmpl"
"WA Hotel","Jeddah Show on map","SAR 1,320","1 night, 1 adult","Deluxe Family Room","2 extra-large double beds","9.5","Exceptional","15 reviews","https://www.booking.com/hotel/sa/wa-jeddah.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaKQCiAEBmAEJuAEHyAEM2AED6AEBiAIBqAIDuALCxJ31BcACAQ&sid=04474c461bcd2e5466933e7c5f6ec635&all_sr_blocks=775176008_336317910_4_42_0&checkin=2021-10-16&checkout=2021-10-17&dest_id=186&dest_type=country&group_adults=1&group_children=0&hapos=150&highlighted_blocks=775176008_336317910_4_42_0&hpos=25&no_rooms=1&req_adults=1&req_children=0&room1=A&sr_order=popularity&sr_pri_blocks=775176008_336317910_4_42_0__132000&srepoch=1634410254&srpvid=29068487752c003f&ucfs=1&sig=v1_dOgHSdI&from=searchresults
;highlight_room=#hotelTmpl"
